hunt_code,row_count,source_count,source_names,source_families,species,unit,weapon,has_core_metadata,has_any_high_conf,has_any_medium_conf,has_draw_source,has_harvest_source,audit_confidence,needs_manual_review,audit_reasons
EB3120,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Fishlake/Thousand Lakes,Multiseason,True,True,False,True,True,HIGH,False,
EB3121,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,San Juan Bull Elk,Multiseason,True,True,False,True,True,HIGH,False,
EB3122,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Diamond Mtn,Multiseason,True,True,False,True,True,HIGH,False,
EB3124,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Wasatch Mtns,Multiseason,True,True,False,True,True,HIGH,False,
EB3126,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Manti,Mid Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3127,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Wasatch Mtns,Mid Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3130,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Box Elder, Pilot Mtn",Archery,True,True,False,True,True,HIGH,False,
EB3132,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Cache, North",September Archery,True,True,False,True,True,HIGH,False,
EB3135,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Barney Top/Kaiparowits,September Archery,True,True,False,True,True,HIGH,False,
EB3136,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Southwest Desert, North",September Archery,True,True,False,True,True,HIGH,False,
EB3137,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"West Desert, Deep Creek",September Archery,True,True,False,True,True,HIGH,False,
EB3139,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Cache, North",HAMSS,True,True,False,True,True,HIGH,False,
EB3142,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Barney Top/Kaiparowits,HAMSS,True,True,False,True,True,HIGH,False,
EB3143,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Southwest Desert, North",HAMSS,True,True,False,True,True,HIGH,False,
EB3144,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"West Desert, Deep Creek",HAMSS,True,True,False,True,True,HIGH,False,
EB3145,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Boulder,Archery,True,True,False,True,True,HIGH,False,
EB3146,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Southwest Desert, South",Archery,True,True,False,True,True,HIGH,False,
EB3147,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Box Elder, Grouse Creek",Early Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3148,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Boulder,Early Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3149,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Southwest Desert, South",Early Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3150,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Box Elder, Grouse Creek",Mid Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3151,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Boulder,Late Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3152,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Southwest Desert, South",Late Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3153,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Box Elder, Grouse Creek",Muzzleloader,True,True,False,True,True,HIGH,False,
EB3154,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Boulder,Muzzleloader,True,True,False,True,True,HIGH,False,
EB3155,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Southwest Desert, South",Muzzleloader,True,True,False,True,True,HIGH,False,
EB3156,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Boulder,Multiseason,True,True,False,True,True,HIGH,False,
EB3157,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Southwest Desert, South",Multiseason,True,True,False,True,True,HIGH,False,
EB3158,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Beaver, East",Late Archery,True,True,False,True,True,HIGH,False,
EB3159,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Beaver, East",Mid Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3160,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Book Cliffs, Bitter Creek/East",Archery,True,True,False,True,True,HIGH,False,
EB3161,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Book Cliffs, Bitter Creek/East",Late Archery,True,True,False,True,True,HIGH,False,
EB3162,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Book Cliffs, Bitter Creek/East",Early Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3163,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Book Cliffs, Bitter Creek/East",Late Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3164,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Book Cliffs, Bitter Creek/East",Mid Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3165,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Book Cliffs, Bitter Creek/East",Multiseason,True,True,False,True,True,HIGH,False,
EB3166,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Book Cliffs, Bitter Creek/East",Muzzleloader,True,True,False,True,True,HIGH,False,
EB3167,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Book Cliffs, Little Creek Roadless",Mid Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3168,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Cache, Meadowville",Late Archery,True,True,False,True,True,HIGH,False,
EB3169,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Cache, Meadowville",Mid Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3170,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Cache, South",Late Archery,True,True,False,True,True,HIGH,False,
EB3171,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Cache, South",Mid Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3172,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Manti,Late Archery,True,True,False,True,True,HIGH,False,
EB3173,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Nebo/San Pitch Mtns,Archery,True,True,False,True,True,HIGH,False,
EB3174,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Nebo/San Pitch Mtns,Late Archery,True,True,False,True,True,HIGH,False,
EB3175,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Nebo/San Pitch Mtns,Early Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3176,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Nebo/San Pitch Mtns,Late Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3177,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Nebo/San Pitch Mtns,Mid Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3178,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Nebo/San Pitch Mtns,Multiseason,True,True,False,True,True,HIGH,False,
EB3179,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Nebo/San Pitch Mtns,Muzzleloader,True,True,False,True,True,HIGH,False,
EB3180,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Fillmore, Pahvant",Late Archery,True,True,False,True,True,HIGH,False,
EB3181,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Fillmore, Pahvant",Mid Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3182,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,La Sal Mtns,Late Archery,True,True,False,True,True,HIGH,False,
EB3183,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,La Sal Mtns,Mid Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3184,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Monroe,Late Archery,True,True,False,True,True,HIGH,False,
EB3185,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Monroe,Mid Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3186,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Mt Dutton,Late Archery,True,True,False,True,True,HIGH,False,
EB3187,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Mt Dutton,Mid Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3188,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Panguitch Lake,Late Archery,True,True,False,True,True,HIGH,False,
EB3189,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Panguitch Lake,Mid Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3190,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Boulder,Late Archery,True,True,False,True,True,HIGH,False,
EB3191,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Boulder,Mid Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3192,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Fishlake/Thousand Lakes,Late Archery,True,True,False,True,True,HIGH,False,
EB3193,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,San Juan Bull Elk,Late Archery,True,True,False,True,True,HIGH,False,
EB3194,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,San Juan Bull Elk,Mid Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3195,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Diamond Mtn,Late Archery,True,True,False,True,True,HIGH,False,
EB3196,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Diamond Mtn,Late Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3197,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Southwest Desert, South",Late Archery,True,True,False,True,True,HIGH,False,
EB3198,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,"Southwest Desert, South",Mid Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3199,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Wasatch Mtns,Late Archery,True,True,False,True,True,HIGH,False,
EB3500,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Alton,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3501,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Bar J Ranch,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3502,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Bear Mountain,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3503,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Bear Springs,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3504,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Black Hawk,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3505,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Boobe Hole,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3506,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Causey Spring,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3508,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Chimney Rock,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3509,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Coldwater Ranch,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3511,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Cotton Thomas,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3514,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Deseret,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3515,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Double Cone,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3516,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Durst Mountain,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3517,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,East Fork Chalk Creek,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3519,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Ensign Ranches,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3520,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Folley Ridge,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3521,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Grass Valley/Clark Canyon,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3522,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Grazing Pasture,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3523,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Guildersleeve,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3524,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Hardscrabble,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3525,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Heaston East,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3526,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Hiawatha,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3527,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Indian Head,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3528,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Ingham Peak,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3529,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Circle E Ranch,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3530,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Jacob's Creek,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3531,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Johnson Mountain Ranch,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3532,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Jump Creek,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3533,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Junction Valley,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3534,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Little Red Creek,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3536,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Minnie Maud Ridge,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3538,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Moon Ranch,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3540,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Old Woman Plateau,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3541,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Patmos Ridge,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3543,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Preston Nutter Ranch,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3544,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Redd Ranches,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3545,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Riverview Ranch LLC,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3546,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Roan Cliffs,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3547,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Sand Creek,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3548,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Scofield Canyons,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3549,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Scofield East,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3550,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Scofield West,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3551,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,SJ Ranch,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3552,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Skull Crack,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3553,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Soldier Summit,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3554,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,South Canyon,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3555,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Spring Creek/Dodge,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3557,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Strawberry Ridge,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3558,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Summit Point,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3559,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Three C,Any Legal Weapon,True,True,False,True,True,HIGH,False,
EB3561,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Elk,Two Bear,Any Legal Weapon,True,True,False,True,True,HIGH,False,
