hunt_code,hunt_name,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,source_file,permits_2025_res,permits_2025_nr,permits_2025_total,permit_overlay_source,permit_fill_note
EB3611,West Ridge CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3613,Little Pole Canyon CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3614,Tunnel Hollow CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3619,Weber Florence Creek/Stillman Creek CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3620,The Dirty Dozen,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EX1000,Elk Extended Archery,Hunter's Choice,Elk,Archery,Extended Archery,"Aug 16 - Dec 15, 2025",,,,bull elk hunter's choice.csv,,,,,No numeric permit count found in the provided sources.
GO1000,Mountain Goat - Statewide Permit,Hunter's Choice,Mountain Goat,Any Legal Weapon,Statewide,"Sept 1 - Dec 31, 2026",,,,mtn goat.csv,,,,,No hunt-code permit count published in provided sources; statewide/special permit.
GO6800,Beaver,Hunter's Choice,Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Sept 27 2026,7,2,9,mtn goat.xlsx,7,2,9,hunt_join_2025.1.csv,
GO6801,Beaver,Hunter's Choice,Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 28 2026 - Oct 26 2026,9,0,9,mtn goat.xlsx,9,0,9,hunt_join_2025.1.csv,
GO6803,Nebo,Hunter's Choice,Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 26 2026 - Nov 25 2026,21,3,24,mtn goat.xlsx,16,2,18,hunt_join_2025.1.csv,
GO6804,High Uintas Kamas,Hunter's Choice,Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Oct 31 2026,1,0,1,mtn goat.xlsx,1,0,1,hunt_join_2025.1.csv,
GO6805,High Uintas Central,Hunter's Choice,Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Oct 31 2026,5,0,5,mtn goat.xlsx,5,0,5,hunt_join_2025.1.csv,
GO6806,High Uintas East,Hunter's Choice,Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Oct 31 2026,3,0,3,mtn goat.xlsx,2,0,2,hunt_join_2025.1.csv,
GO6807,High Uintas Leidy Peak,Hunter's Choice,Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Oct 31 2026,2,0,2,mtn goat.xlsx,1,0,1,hunt_join_2025.1.csv,
GO6808,High Uintas West,Hunter's Choice,Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Oct 31 2026,9,2,11,mtn goat.xlsx,9,2,11,hunt_join_2025.1.csv,
GO6810,"Ogden, Willard Peak",Hunter's Choice,Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Nov 25 2026,1,0,1,mtn goat.xlsx,1,0,1,hunt_join_2025.1.csv,
GO6813,"Wasatch Mtns, Provo Peak",Hunter's Choice,Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Nov 25 2026,5,0,5,mtn goat.xlsx,5,0,5,hunt_join_2025.1.csv,
GO6814,Mt Dutton,Hunter's Choice,Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Nov 25 2026,2,0,2,mtn goat.xlsx,2,0,2,hunt_join_2025.1.csv,
GO6817,La Sal Mtns,Hunter's Choice,Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Nov 25 2026,10,2,12,mtn goat.xlsx,9,2,11,hunt_join_2025.1.csv,
GO6818,"Wasatch Mtns, Box Elder Peak",Hunter's Choice,Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Nov 25 2026,3,0,3,mtn goat.xlsx,3,0,3,hunt_join_2025.1.csv,
GO6819,"Wasatch Mtns, Lone Peak",Hunter's Choice,Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Nov 25 2026,1,0,1,mtn goat.xlsx,1,0,1,hunt_join_2025.1.csv,
GO6820,"Wasatch Mtns, Timpanogos",Hunter's Choice,Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Nov 25 2026,8,2,10,mtn goat.xlsx,8,2,10,hunt_join_2025.1.csv,
GO6821,Nebo,Hunter's Choice,Mountain Goat,Archery,Once-in-a-lifetime,Sept 16 2026 - Sept 25 2026,12,0,12,mtn goat.xlsx,12,0,12,hunt_join_2025.1.csv,
GO6822,Beaver,Hunter's Choice,Mountain Goat,Archery,Once-in-a-lifetime,Nov 14 2026 - Nov 23 2026,2,0,2,mtn goat.xlsx,2,0,2,hunt_join_2025.1.csv,
MA1005,Morgan-South Rich,Antlerless,Moose,Any Legal Weapon,Limited Entry,Sep 20 2025 - Oct 19 2025,6,1,7,cow moose.xlsx,6,1,7,hunt_join_2025.1.csv,
MA1007,Morgan-South Rich,Antlerless,Moose,Archery,Limited Entry,Aug 01 2025 - Sep 19 2025,3,0,3,cow moose.xlsx,3,0,3,hunt_join_2025.1.csv,
MA1008,"Wasatch Mtns, Salt Lake-Timpanogos",Antlerless,Moose,Any Legal Weapon,Limited Entry,Sep 20 2025 - Oct 19 2025,4,1,5,cow moose.xlsx,4,1,5,hunt_join_2025.1.csv,
MA1009,Causey Spring CWMU,Antlerless,Moose,Any Legal Weapon,CWMU,Contact Operator for 2025 season dates,0,0,0,cow moose.xlsx,,,,,
MA1010,Deseret CWMU,Antlerless,Moose,Any Legal Weapon,CWMU,Contact Operator for 2025 season dates,0,0,0,cow moose.xlsx,,,,,
MB1000,Moose - Statewide Permit,Male Only,Moose,Any Legal Weapon,Statewide,"Sept 1 - Nov 15, 2026",,,,bull moose.csv,,,,,No hunt-code permit count published in provided sources; statewide/special permit.
MB6000,Cache,Male Only,Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,14,3,17,bull moose.xlsx,12,3,15,hunt_join_2025.1.csv,
MB6001,Chalk Creek,Male Only,Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,4,0,4,bull moose.xlsx,3,0,3,hunt_join_2025.1.csv,
MB6002,East Canyon,Male Only,Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,5,0,5,bull moose.xlsx,5,0,5,hunt_join_2025.1.csv,
MB6003,"East Canyon, Morgan-Summit",Male Only,Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,5,0,5,bull moose.xlsx,4,0,4,hunt_join_2025.1.csv,
MB6004,Kamas,Male Only,Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,6,0,6,bull moose.xlsx,5,0,5,hunt_join_2025.1.csv,
MB6005,Morgan-South Rich,Male Only,Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,6,0,6,bull moose.xlsx,6,0,6,hunt_join_2025.1.csv,
MB6006,"North Slope, Summit",Male Only,Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,20,3,23,bull moose.xlsx,19,3,22,hunt_join_2025.1.csv,
MB6007,"North Slope, Three Corners/West Daggett",Male Only,Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,6,2,8,bull moose.xlsx,6,2,8,hunt_join_2025.1.csv,
MB6008,Ogden,Male Only,Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,7,0,7,bull moose.xlsx,7,0,7,hunt_join_2025.1.csv,
MB6009,Diamond Mtn/Vernal,Male Only,Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,2,0,2,bull moose.xlsx,2,0,2,hunt_join_2025.1.csv,
MB6010,Yellowstone,Male Only,Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,6,0,6,bull moose.xlsx,5,0,5,hunt_join_2025.1.csv,
MB6011,Wasatch Mtns/Central Mtns,Male Only,Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,19,3,22,bull moose.xlsx,19,3,22,hunt_join_2025.1.csv,
MB6012,Box Elder,Male Only,Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,2,0,2,bull moose.xlsx,2,0,2,hunt_join_2025.1.csv,
MB6201,Beaver Hollow CWMU,Male Only,Moose,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,0,0,0,bull moose.xlsx,,,,,
MB6202,Causey Spring CWMU,Male Only,Moose,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,0,0,0,bull moose.xlsx,,,,,
MB6206,Deseret CWMU,Male Only,Moose,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,0,0,0,bull moose.xlsx,,,,,
MB6208,East Fork Chalk Creek CWMU,Male Only,Moose,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,0,0,0,bull moose.xlsx,,,,,
MB6211,Grass Valley/Clark Canyon CWMU,Male Only,Moose,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,0,0,0,bull moose.xlsx,,,,,
MB6219,Skull Crack CWMU,Male Only,Moose,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,0,0,0,bull moose.xlsx,,,,,
MB6222,Strawberry Ridge CWMU,Male Only,Moose,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,0,0,0,bull moose.xlsx,,,,,
MB6251,Hardscrabble CWMU,Male Only,Moose,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,0,0,0,bull moose.xlsx,,,,,
MB6256,Woodruff Creek South CWMU,Male Only,Moose,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,0,0,0,bull moose.xlsx,,,,,
MB6258,Jacob's Creek CWMU,Male Only,Moose,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,0,0,0,bull moose.xlsx,,,,,
MB6262,Junction Valley CWMU,Male Only,Moose,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,0,0,0,bull moose.xlsx,,,,,
MB6265,Little Pole Canyon CWMU,Male Only,Moose,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,0,0,0,bull moose.xlsx,,,,,
MB6266,Weber Florence Creek/Stillman Creek CWMU,Male Only,Moose,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,3,,3,bull moose.xlsx,,,,,
PB1000,Pronghorn - Statewide Permit,Male Only,Pronghorn,Any Legal Weapon,Statewide,"Archery: Aug 15 - Aug 31, 2026 | ALW: Sept 1 - Nov 15, 2026",,,,pronghorn buck.csv,,,,,No hunt-code permit count published in provided sources; statewide/special permit.
PB5000,Beaver,Male Only,Pronghorn,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,11,1,12,pronghorn buck.xlsx,10,1,11,hunt_join_2025.1.csv,
PB5001,"Book Cliffs, Bitter Creek",Male Only,Pronghorn,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,13,1,14,pronghorn buck.xlsx,13,1,14,hunt_join_2025.1.csv,
PB5002,"Book Cliffs, South",Male Only,Pronghorn,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,8,1,9,pronghorn buck.xlsx,7,1,8,hunt_join_2025.1.csv,
PB5003,"Box Elder, Promontory",Male Only,Pronghorn,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,4,0,4,pronghorn buck.xlsx,4,0,4,hunt_join_2025.1.csv,
PB5004,"Box Elder, Puddle Valley",Male Only,Pronghorn,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,3,1,4,pronghorn buck.xlsx,3,1,4,hunt_join_2025.1.csv,
PB5005,"Box Elder, Snowville",Male Only,Pronghorn,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,9,1,10,pronghorn buck.xlsx,9,1,10,hunt_join_2025.1.csv,
PB5006,"Box Elder, West",Male Only,Pronghorn,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,10,1,11,pronghorn buck.xlsx,9,1,10,hunt_join_2025.1.csv,
PB5008,"Fillmore, Oak Creek South",Male Only,Pronghorn,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,15,2,17,pronghorn buck.xlsx,13,2,15,hunt_join_2025.1.csv,
PB5009,"La Sal, Potash/South Cisco",Male Only,Pronghorn,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,6,0,6,pronghorn buck.xlsx,6,0,6,hunt_join_2025.1.csv,
PB5011,"Nine Mile, Anthro-Myton Bench",Male Only,Pronghorn,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,30,3,33,pronghorn buck.xlsx,30,3,33,hunt_join_2025.1.csv,
PB5012,"North Slope, Three Corners/West Daggett",Male Only,Pronghorn,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,10,1,11,pronghorn buck.xlsx,12,1,13,hunt_join_2025.1.csv,
PB5013,Pine Valley,Male Only,Pronghorn,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,7,1,8,pronghorn buck.xlsx,7,1,8,hunt_join_2025.1.csv,
PB5015,"San Rafael, North",Male Only,Pronghorn,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,21,2,23,pronghorn buck.xlsx,20,2,22,hunt_join_2025.1.csv,
PB5016,Diamond Mtn/Bonanza,Male Only,Pronghorn,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,17,2,19,pronghorn buck.xlsx,17,2,19,hunt_join_2025.1.csv,
PB5017,Vernal,Male Only,Pronghorn,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,18,2,20,pronghorn buck.xlsx,20,2,22,hunt_join_2025.1.csv,
PB5018,Southwest Desert,Male Only,Pronghorn,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,31,4,35,pronghorn buck.xlsx,31,4,35,hunt_join_2025.1.csv,
PB5019,"West Desert, Riverbed",Male Only,Pronghorn,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,18,2,20,pronghorn buck.xlsx,16,2,18,hunt_join_2025.1.csv,
PB5020,"West Desert, Rush Valley",Male Only,Pronghorn,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,8,1,9,pronghorn buck.xlsx,8,1,9,hunt_join_2025.1.csv,
PB5021,"West Desert, Snake Valley",Male Only,Pronghorn,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,23,3,26,pronghorn buck.xlsx,22,2,24,hunt_join_2025.1.csv,
PB5024,Southwest Desert,Male Only,Pronghorn,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,31,4,35,pronghorn buck.xlsx,31,4,35,hunt_join_2025.1.csv,
PB5025,Beaver,Male Only,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,43,5,48,pronghorn buck.xlsx,40,4,44,hunt_join_2025.1.csv,
PB5026,"Book Cliffs, Bitter Creek",Male Only,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,50,6,56,pronghorn buck.xlsx,50,6,56,hunt_join_2025.1.csv,
PB5027,"Book Cliffs, South",Male Only,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,34,4,38,pronghorn buck.xlsx,31,3,34,hunt_join_2025.1.csv,
PB5028,"Box Elder, Promontory",Male Only,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,14,2,16,pronghorn buck.xlsx,14,2,16,hunt_join_2025.1.csv,
PB5029,"Box Elder, Puddle Valley",Male Only,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,14,2,16,pronghorn buck.xlsx,14,2,16,hunt_join_2025.1.csv,
PB5030,"Box Elder, Snowville",Male Only,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,28,3,31,pronghorn buck.xlsx,27,3,30,hunt_join_2025.1.csv,
PB5031,"Box Elder, West",Male Only,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,30,3,33,pronghorn buck.xlsx,27,3,30,hunt_join_2025.1.csv,
PB5033,"Fillmore, Oak Creek South",Male Only,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,46,5,51,pronghorn buck.xlsx,40,5,45,hunt_join_2025.1.csv,
PB5034,Kaiparowits,Male Only,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,2,0,2,pronghorn buck.xlsx,2,0,2,hunt_join_2025.1.csv,
PB5035,"La Sal, Potash/South Cisco",Male Only,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,22,2,24,pronghorn buck.xlsx,20,2,22,hunt_join_2025.1.csv,
PB5037,"Nine Mile, Anthro-Myton Bench",Male Only,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,89,10,99,pronghorn buck.xlsx,89,10,99,hunt_join_2025.1.csv,
PB5038,"Nine Mile, Range Creek",Male Only,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,13,1,14,pronghorn buck.xlsx,11,1,12,hunt_join_2025.1.csv,
PB5039,"North Slope, Summit",Male Only,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,15,2,17,pronghorn buck.xlsx,15,2,17,hunt_join_2025.1.csv,
PB5040,"North Slope, Three Corners/West Daggett",Male Only,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,29,3,32,pronghorn buck.xlsx,34,4,38,hunt_join_2025.1.csv,
PB5041,"Panguitch Lake/Zion, North",Male Only,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,21,2,23,pronghorn buck.xlsx,21,2,23,hunt_join_2025.1.csv,
PB5042,Pine Valley,Male Only,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,21,2,23,pronghorn buck.xlsx,21,2,23,hunt_join_2025.1.csv,
PB5044,"San Juan, Hatch Point",Male Only,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,3,0,3,pronghorn buck.xlsx,4,0,4,hunt_join_2025.1.csv,
PB5045,"San Rafael, Desert",Male Only,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,7,1,8,pronghorn buck.xlsx,5,1,6,hunt_join_2025.1.csv,
PB5046,"San Rafael, North",Male Only,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,62,7,69,pronghorn buck.xlsx,59,7,66,hunt_join_2025.1.csv,
PB5047,Diamond Mtn/Bonanza,Male Only,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,50,6,56,pronghorn buck.xlsx,50,6,56,hunt_join_2025.1.csv,
PB5048,Vernal,Male Only,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,54,6,60,pronghorn buck.xlsx,59,7,66,hunt_join_2025.1.csv,
PB5049,Southwest Desert,Male Only,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,94,11,105,pronghorn buck.xlsx,94,11,105,hunt_join_2025.1.csv,
PB5050,"West Desert, Riverbed",Male Only,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,73,8,81,pronghorn buck.xlsx,67,7,74,hunt_join_2025.1.csv,
PB5051,"West Desert, Rush Valley",Male Only,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,32,4,36,pronghorn buck.xlsx,32,4,36,hunt_join_2025.1.csv,
PB5052,"West Desert, Snake Valley",Male Only,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,95,11,106,pronghorn buck.xlsx,86,10,96,hunt_join_2025.1.csv,
PB5053,"Nine Mile, Range Creek",Male Only,Pronghorn,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,4,0,4,pronghorn buck.xlsx,3,0,3,hunt_join_2025.1.csv,
PB5054,"Panguitch Lake/Zion, North",Male Only,Pronghorn,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,7,1,8,pronghorn buck.xlsx,7,1,8,hunt_join_2025.1.csv,
PB5055,"San Rafael, Desert",Male Only,Pronghorn,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,2,0,2,pronghorn buck.xlsx,2,0,2,hunt_join_2025.1.csv,
PB5056,"San Rafael, North",Male Only,Pronghorn,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,21,2,23,pronghorn buck.xlsx,20,2,22,hunt_join_2025.1.csv,
PB5059,"Nine Mile, Anthro-Myton Bench",Male Only,Pronghorn,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,30,3,33,pronghorn buck.xlsx,30,3,33,hunt_join_2025.1.csv,
PB5060,Diamond Mtn/Bonanza,Male Only,Pronghorn,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,17,2,19,pronghorn buck.xlsx,17,2,19,hunt_join_2025.1.csv,
PB5061,"Panguitch Lake/Zion, North",Male Only,Pronghorn,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,7,1,8,pronghorn buck.xlsx,7,1,8,hunt_join_2025.1.csv,
PB5062,Pine Valley,Male Only,Pronghorn,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,7,1,8,pronghorn buck.xlsx,7,1,8,hunt_join_2025.1.csv,
PB5065,"Fillmore, Oak Creek South",Male Only,Pronghorn,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,15,2,17,pronghorn buck.xlsx,13,2,15,hunt_join_2025.1.csv,
PB5066,"North Slope, Three Corners/West Daggett",Male Only,Pronghorn,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,10,1,11,pronghorn buck.xlsx,12,1,13,hunt_join_2025.1.csv,
PB5072,Vernal,Male Only,Pronghorn,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,18,2,20,pronghorn buck.xlsx,20,2,22,hunt_join_2025.1.csv,
PB5073,"Cache, Rich",Male Only,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,6,0,6,pronghorn buck.xlsx,6,0,6,hunt_join_2025.1.csv,
PB5074,"Cache, Rich",Male Only,Pronghorn,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,2,0,2,pronghorn buck.xlsx,2,0,2,hunt_join_2025.1.csv,
PB5075,"Cache, Rich",Male Only,Pronghorn,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,2,0,2,pronghorn buck.xlsx,2,0,2,hunt_join_2025.1.csv,
PB5076,Parker Mtn,Male Only,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,135,15,150,pronghorn buck.xlsx,72,8,80,hunt_join_2025.1.csv,
PB5077,Parker Mtn,Male Only,Pronghorn,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,45,5,50,pronghorn buck.xlsx,54,6,60,hunt_join_2025.1.csv,
PB5078,Parker Mtn,Male Only,Pronghorn,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,45,5,50,pronghorn buck.xlsx,54,6,60,hunt_join_2025.1.csv,
PB5079,"Box Elder, West",Male Only,Pronghorn,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,10,1,11,pronghorn buck.xlsx,9,1,10,hunt_join_2025.1.csv,
PB5080,"Box Elder, Snowville",Male Only,Pronghorn,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,9,1,10,pronghorn buck.xlsx,9,1,10,hunt_join_2025.1.csv,
PB5300,Antelope Creek CWMU,Male Only,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,pronghorn buck.xlsx,,,,,
PB5302,Deseret CWMU,Male Only,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,pronghorn buck.xlsx,,,,,
PB5305,Park Valley CWMU,Male Only,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,pronghorn buck.xlsx,,,,,
PB5306,Rabbit Creek CWMU,Male Only,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,pronghorn buck.xlsx,,,,,
PB5309,Skull Valley South CWMU,Male Only,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,pronghorn buck.xlsx,,,,,
PB5311,The Rose of Snowville CWMU,Male Only,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,pronghorn buck.xlsx,,,,,
PB5312,TL Bar Ranch CWMU,Male Only,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,pronghorn buck.xlsx,,,,,
PB5314,Westlake CWMU,Male Only,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,pronghorn buck.xlsx,,,,,
PB5315,Zane CWMU,Male Only,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,pronghorn buck.xlsx,,,,,
PB5325,Allen Ranch CWMU,Male Only,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,pronghorn buck.xlsx,,,,,
PB5326,Cedar Springs CWMU,Male Only,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,pronghorn buck.xlsx,,,,,
PB5327,Cottonwood Ridge CWMU,Male Only,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,pronghorn buck.xlsx,,,,,
PB5328,Pahvant Ensign CWMU,Male Only,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,pronghorn buck.xlsx,,,,,
PB5329,Snowville Flat CWMU,Male Only,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,pronghorn buck.xlsx,,,,,
PB5330,George Creek CWMU,Male Only,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,pronghorn buck.xlsx,,,,,
PB5331,Mt Dutton/Paunsaugunt,Male Only,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,13,2,15,pronghorn buck.xlsx,14,2,16,hunt_join_2025.1.csv,
PB5332,Mt Dutton/Paunsaugunt,Male Only,Pronghorn,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,4,1,5,pronghorn buck.xlsx,3,1,4,hunt_join_2025.1.csv,
PB5337,Heist CWMU,Male Only,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,pronghorn buck.xlsx,,,,,
PB5338,Castle Valley Outdoors CWMU,Male Only,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,pronghorn buck.xlsx,,,,,
PB5339,Iron Spring CWMU,Male Only,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,pronghorn buck.xlsx,,,,,
PB5342,Salt Wells CWMU,Male Only,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,pronghorn buck.xlsx,,,,,
