hunt_code,residency,points,public_permits_2025,public_permits_2026,public_permits_2026_source,max_point_permits_2025,max_point_permits_2026,random_permits_2025,random_permits_2026,guaranteed_at_2025,guaranteed_at_2026,permit_delta_2025_to_2026,projected_applicants_2026_source,guaranteed_delta_2025_to_2026,applicants_above,applicants_at_level,random_draw_odds_2026,gap,delta_gap,status,trend,draw_outlook
EA1283,Resident,15,29,31,posted_2026,29,31,0,0,2,1,2,projected_2026,-1,0,0,,-14,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Resident,14,29,31,posted_2026,29,31,0,0,2,1,2,projected_2026,-1,0,0,,-13,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Resident,13,29,31,posted_2026,29,31,0,0,2,1,2,projected_2026,-1,0,0,,-12,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Resident,12,29,31,posted_2026,29,31,0,0,2,1,2,projected_2026,-1,0,0,,-11,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Resident,11,29,31,posted_2026,29,31,0,0,2,1,2,projected_2026,-1,0,0,,-10,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Resident,10,29,31,posted_2026,29,31,0,0,2,1,2,projected_2026,-1,0,0,,-9,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Resident,9,29,31,posted_2026,29,31,0,0,2,1,2,projected_2026,-1,0,0,,-8,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Resident,8,29,31,posted_2026,29,31,0,0,2,1,2,projected_2026,-1,0,0,,-7,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Resident,7,29,31,posted_2026,29,31,0,0,2,1,2,projected_2026,-1,0,0,,-6,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Resident,6,29,31,posted_2026,29,31,0,0,2,1,2,projected_2026,-1,0,0,,-5,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Resident,5,29,31,posted_2026,29,31,0,0,2,1,2,projected_2026,-1,0,0,,-4,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Resident,4,29,31,posted_2026,29,31,0,0,2,1,2,projected_2026,-1,0,0,,-3,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Resident,3,29,31,posted_2026,29,31,0,0,2,1,2,projected_2026,-1,0,0,,-2,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Resident,2,29,31,posted_2026,29,31,0,0,2,1,2,projected_2026,-1,0,9,,-1,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Resident,1,29,31,posted_2026,29,31,0,0,2,1,2,projected_2026,-1,9,0,,0,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Resident,0,29,31,posted_2026,29,31,0,0,2,1,2,projected_2026,-1,9,31,,1,-2,ON EDGE,GREEN,MAY DRAW IN 5-10 YEARS
EA1283,Nonresident,32,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-31,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,31,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-30,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,30,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-29,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,29,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-28,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,28,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-27,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,27,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-26,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,26,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-25,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,25,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-24,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,24,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-23,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,23,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-22,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,22,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-21,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,21,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-20,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,20,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-19,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,19,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-18,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,18,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-17,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,17,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-16,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,16,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-15,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,15,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-14,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,14,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-13,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,13,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-12,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,12,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-11,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,11,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-10,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,10,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-9,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,9,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-8,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,8,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-7,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,7,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-6,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,6,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-5,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,5,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-4,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,4,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-3,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,3,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,0,,-2,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,2,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,0,3,,-1,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,1,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,3,0,,0,-2,MAX POOL,GREEN,GREEN LIGHT
EA1283,Nonresident,0,4,4,posted_2026,4,4,0,0,2,1,0,projected_2026,-1,3,8,,1,-2,ON EDGE,GREEN,MAY DRAW IN 5-10 YEARS
EA1284,Resident,32,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-31,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,31,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-30,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,30,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-29,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,29,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-28,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,28,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-27,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,27,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-26,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,26,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-25,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,25,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-24,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,24,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-23,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,23,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-22,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,22,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-21,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,21,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-20,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,20,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-19,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,19,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-18,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,18,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-17,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,17,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-16,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,16,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-15,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,15,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-14,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,14,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-13,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,13,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-12,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,12,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-11,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,11,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-10,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,10,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-9,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,9,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-8,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,8,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-7,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,7,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-6,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,6,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-5,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,5,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-4,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,4,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,0,,-3,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,3,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,0,8,,-2,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,2,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,8,15,,-1,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,1,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,23,0,,0,-3,MAX POOL,GREEN,GREEN LIGHT
EA1284,Resident,0,25,31,posted_2026,25,31,0,0,3,1,6,projected_2026,-2,23,22,,1,-3,ON EDGE,GREEN,MAY DRAW IN 5-10 YEARS
EA1284,Nonresident,32,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-32,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,31,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-31,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,30,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-30,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,29,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-29,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,28,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-28,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,27,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-27,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,26,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-26,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,25,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-25,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,24,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-24,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,23,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-23,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,22,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-22,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,21,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-21,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,20,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-20,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,19,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-19,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,18,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-18,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,17,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-17,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,16,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-16,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,15,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-15,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,14,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-14,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,13,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-13,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,12,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-12,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,11,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-11,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,10,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-10,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,9,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-9,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,8,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-8,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,7,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-7,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,6,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-6,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,5,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-5,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,4,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-4,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,3,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-3,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,2,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-2,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,1,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,0,,-1,-2,MAX POOL,GREEN,GREEN LIGHT
EA1284,Nonresident,0,4,4,posted_2026,4,4,0,0,1,0,0,projected_2026,-1,0,2,,0,-2,MAX POOL,GREEN,GREEN LIGHT
EA1285,Resident,32,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,0,0,,-26,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Resident,31,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,0,0,,-25,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Resident,30,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,0,0,,-24,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Resident,29,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,0,0,,-23,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Resident,28,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,0,0,,-22,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Resident,27,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,0,0,,-21,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Resident,26,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,0,0,,-20,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Resident,25,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,0,0,,-19,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Resident,24,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,0,0,,-18,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Resident,23,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,0,0,,-17,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Resident,22,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,0,0,,-16,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Resident,21,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,0,0,,-15,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Resident,20,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,0,0,,-14,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Resident,19,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,0,0,,-13,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Resident,18,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,0,0,,-12,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Resident,17,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,0,0,,-11,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Resident,16,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,0,0,,-10,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Resident,15,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,0,0,,-9,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Resident,14,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,0,0,,-8,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Resident,13,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,0,0,,-7,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Resident,12,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,0,0,,-6,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Resident,11,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,0,0,,-5,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Resident,10,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,0,0,,-4,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Resident,9,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,0,0,,-3,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Resident,8,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,0,0,,-2,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Resident,7,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,0,0,,-1,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Resident,6,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,0,10,,0,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Resident,5,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,10,50,,1,-1,ON EDGE,GREEN,MAY DRAW IN 5-10 YEARS
EA1285,Resident,4,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,60,45,,2,-1,BEHIND,GREEN,MAY DRAW IN 5-10 YEARS
EA1285,Resident,3,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,105,51,,3,-1,BEHIND,GREEN,MAY DRAW IN 5-10 YEARS
EA1285,Resident,2,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,156,31,,4,-1,BEHIND,GREEN,MAY DRAW IN 5-10 YEARS
EA1285,Resident,1,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,187,0,,5,-1,BEHIND,GREEN,MAY DRAW IN 5-10 YEARS
EA1285,Resident,0,25,31,posted_2026,25,31,0,0,6,6,6,projected_2026,0,187,89,,6,-1,BEHIND,GREEN,LONG ODDS
EA1285,Nonresident,32,4,4,posted_2026,4,4,0,0,6,6,0,projected_2026,0,0,0,,-26,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Nonresident,31,4,4,posted_2026,4,4,0,0,6,6,0,projected_2026,0,0,0,,-25,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Nonresident,30,4,4,posted_2026,4,4,0,0,6,6,0,projected_2026,0,0,0,,-24,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Nonresident,29,4,4,posted_2026,4,4,0,0,6,6,0,projected_2026,0,0,0,,-23,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Nonresident,28,4,4,posted_2026,4,4,0,0,6,6,0,projected_2026,0,0,0,,-22,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Nonresident,27,4,4,posted_2026,4,4,0,0,6,6,0,projected_2026,0,0,0,,-21,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Nonresident,26,4,4,posted_2026,4,4,0,0,6,6,0,projected_2026,0,0,0,,-20,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Nonresident,25,4,4,posted_2026,4,4,0,0,6,6,0,projected_2026,0,0,0,,-19,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Nonresident,24,4,4,posted_2026,4,4,0,0,6,6,0,projected_2026,0,0,0,,-18,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Nonresident,23,4,4,posted_2026,4,4,0,0,6,6,0,projected_2026,0,0,0,,-17,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Nonresident,22,4,4,posted_2026,4,4,0,0,6,6,0,projected_2026,0,0,0,,-16,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Nonresident,21,4,4,posted_2026,4,4,0,0,6,6,0,projected_2026,0,0,0,,-15,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Nonresident,20,4,4,posted_2026,4,4,0,0,6,6,0,projected_2026,0,0,0,,-14,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Nonresident,19,4,4,posted_2026,4,4,0,0,6,6,0,projected_2026,0,0,0,,-13,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Nonresident,18,4,4,posted_2026,4,4,0,0,6,6,0,projected_2026,0,0,0,,-12,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Nonresident,17,4,4,posted_2026,4,4,0,0,6,6,0,projected_2026,0,0,0,,-11,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Nonresident,16,4,4,posted_2026,4,4,0,0,6,6,0,projected_2026,0,0,0,,-10,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Nonresident,15,4,4,posted_2026,4,4,0,0,6,6,0,projected_2026,0,0,0,,-9,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Nonresident,14,4,4,posted_2026,4,4,0,0,6,6,0,projected_2026,0,0,0,,-8,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Nonresident,13,4,4,posted_2026,4,4,0,0,6,6,0,projected_2026,0,0,0,,-7,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Nonresident,12,4,4,posted_2026,4,4,0,0,6,6,0,projected_2026,0,0,0,,-6,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Nonresident,11,4,4,posted_2026,4,4,0,0,6,6,0,projected_2026,0,0,0,,-5,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Nonresident,10,4,4,posted_2026,4,4,0,0,6,6,0,projected_2026,0,0,0,,-4,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Nonresident,9,4,4,posted_2026,4,4,0,0,6,6,0,projected_2026,0,0,0,,-3,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Nonresident,8,4,4,posted_2026,4,4,0,0,6,6,0,projected_2026,0,0,1,,-2,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Nonresident,7,4,4,posted_2026,4,4,0,0,6,6,0,projected_2026,0,1,0,,-1,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Nonresident,6,4,4,posted_2026,4,4,0,0,6,6,0,projected_2026,0,1,3,,0,-1,MAX POOL,GREEN,GREEN LIGHT
EA1285,Nonresident,5,4,4,posted_2026,4,4,0,0,6,6,0,projected_2026,0,4,5,,1,-1,ON EDGE,GREEN,MAY DRAW IN 5-10 YEARS
